"couple";"Global_min";"Global_max";"Global_mean";"Global_median";"Global_sd";"HCW_min";"HCW_max";"HCW_mean";"HCW_median";"HCW_sd";"Patient_min";"Patient_max";"Patient_mean";"Patient_median";"Patient_sd";"Paramedical_min";"Paramedical_max";"Paramedical_mean";"Paramedical_median";"Paramedical_sd";"Medical_min";"Medical_max";"Medical_mean";"Medical_median";"Medical_sd";"Environment_min";"Environment_max";"Environment_mean";"Environment_median";"Environment_sd";"Contact_min";"Contact_max";"Contact_mean";"Contact_median";"Contact_sd";"beta";"nu";"ED_min";"ED_max";"ED_median";"ED_mean";"ED_sd"
"sim_11-2_40";0;0,565625;0,44165625;0,51875;0,189936821579958;0;1;0,812686567164179;0,962686567164179;0,349227383536924;0;0,274193548387097;0,174354838709677;0,204301075268817;0,0762933270224201;0;1;0,827403219019567;0,979381443298969;0,355524068678527;0;1;0,773836336336336;0,916666666666667;0,333831836047188;0;0,2625;0,1740625;0,2015625;0,0766208852092643;0;0,359375;0,26759375;0,3125;0,116337868498055;5,5;40;3,17291666666667;80,5486111111111;38,9390625;34,2730694444444;13,2252076733326
"sim_11-2_45-2";0;0,546875;0,435671875;0,5125;0,187335899058991;0;0,985074626865672;0,800074626865672;0,940298507462687;0,343890064243686;0;0,252688172043011;0,173145161290323;0,201612903225806;0,0755506104939986;0;1;0,815219861140332;0,958762886597938;0,350417060322062;0;0,972972972972973;0,760033783783784;0,891891891891892;0,328083678056964;0;0,19375;0,123421875;0,14375;0,055042701898351;0;0,415625;0,31225;0,365625;0,13510845610864;5,5;22,5;3,10243055555556;50,5225694444444;39,3380208333333;34,3082465277778;13,0221868519358
"sim_11-2_5";0;0,53125;0,412671875;0,49375;0,187384595321168;0;0,947761194029851;0,74660447761194;0,895522388059702;0,338805042949695;0;0,263440860215054;0,172096774193548;0,204301075268817;0,0795324800072642;0;0,959183673469388;0,758277403745003;0,907216494845361;0,344438728362247;0;1;0,715619369369369;0,837837837837838;0,326411153543517;0;0,078125;0,036421875;0,040625;0,0197806098170163;0;0,496875;0,37625;0,45;0,171113691946635;5,5;5;3,009375;59,5972222222222;40,2121527777778;35,7536770833333;14,4188350344474
"sim_11-2_5-2";0;0,528125;0,37275;0,484375;0,21013901424483;0;0,947761194029851;0,671305970149254;0,873134328358209;0,378399289482887;0;0,247311827956989;0,157661290322581;0,204301075268817;0,0898001237063019;0;0,959183673469388;0,679634967389018;0,88659793814433;0,38327437282293;0;0,945945945945946;0,649279279279279;0,837837837837838;0,367442528435212;0;0,046875;0,018609375;0,021875;0,0128228467384103;0;0,503125;0,354140625;0,459375;0,199752501123289;5,5;2,5;3,00104166666667;56,834375;40,0388888888889;33,5618020833333;16,0247117502547
"sim_11-2_50";0;0,553125;0,458625;0,525;0,17798271338128;0;1;0,843283582089552;0,970149253731343;0,326991695019313;0;0,247311827956989;0,181505376344086;0,204301075268817;0,07181688409925;0;1;0,858133284241532;0,979591836734694;0,332738649176523;0;1;0,803978978978979;0,918918918918919;0,312846668959247;0;0,278125;0,200078125;0,225;0,0796089822184574;0;0,35;0,258546875;0,29375;0,102127512483856;5,5;50;3,00034722222222;55,7864583333333;39,33125;34,9757361111111;12,2295988650128
"sim_11-2_55-2";0;0,553125;0,43846875;0,515625;0,188416257386205;0;0,992537313432836;0,804738805970149;0,947761194029851;0,345552859265163;0;0,247311827956989;0,174596774193548;0,204301075268817;0,0762007957825182;0;1;0,819448243214812;0,969072164948454;0,35175613482372;0;1;0,765795795795796;0,891891891891892;0,330424836639562;0;0,215625;0,139890625;0,1625;0,0623883877002247;0;0,4125;0,298578125;0,35;0,129258034628177;5,5;27,5;3,15729166666667;60,9888888888889;39,2614583333333;34,6943871527778;12,9986828987844
"sim_11-2_65-2";0;0,55;0,418625;0,515625;0,206739046363906;0;0,992537313432836;0,770298507462687;0,955223880597015;0,380081697306043;0;0,241935483870968;0,165268817204301;0,198924731182796;0,0830406281777833;0;1;0,785149379339365;0,969072164948454;0,387417771099226;0;1;0,731017267267267;0,891891891891892;0,361761281639668;0;0,25625;0,146796875;0,175;0,0743061217076056;0;0,390625;0,271828125;0,334375;0,135113220504638;5,5;32,5;3,00868055555556;51,7815972222222;39,4244791666667;33,3097291666667;14,1578858142199
"sim_11-2_75-2";0;0,546875;0,427984375;0,51875;0,201173657036431;0;0,985074626865672;0,787014925373134;0,955223880597015;0,369698302445817;0;0,241935483870968;0,169327956989247;0,204301075268817;0,0806118291736446;0;1;0,801655270355565;0,979381443298969;0,376679267879172;0;0,972972972972973;0,748258258258258;0,916666666666667;0,352541175390568;0;0,25625;0,163984375;0,19375;0,0792354731005737;0;0,378125;0,264;0,315625;0,125343419583617;5,5;37,5;3,08125;68,8642361111111;39,4802083333333;34,1040954861111;14,2486476014608
"sim_11-2_85-2";0;0,55;0,439984375;0,521875;0,192709328664979;0;1;0,809514925373134;0,962686567164179;0,35429050196;0;0,241935483870968;0,173763440860215;0,198924731182796;0,0774070462048946;0;1;0,823191142436356;0,979381443298969;0,360392845731673;0;1;0,773363363363363;0,918918918918919;0,339266446222284;0;0,275;0,1795625;0,209375;0,0807604112957786;0;0,3625;0,260421875;0,303125;0,115674127779496;5,5;42,5;3,49652777777778;59,8131944444444;39,0880208333333;33,8941736111111;13,0275048206502
"sim_11-4_0";0;0,478125;0,27846875;0,403125;0,19788696853575;0;0,828358208955224;0,488097014925373;0,708955223880597;0,346483232586402;0;0,252688172043011;0,12744623655914;0,172043010752688;0,0920870361946814;0;0,845360824742268;0,497114454029034;0,721649484536082;0,353055441196462;0;0,864864864864865;0,464249249249249;0,648648648648649;0,333427402326301;0;0;0;0;0;0;0,478125;0,27846875;0,403125;0,19788696853575;2,75;0;3,05347222222222;93,78125;51,1850694444444;41,3727847222222;26,2964503760978
"sim_11-4_1";0;0,478125;0,237296875;0,4;0,210475940327853;0;0,858208955223881;0,421940298507463;0,708955223880597;0,374111702775164;0;0,252688172043011;0,104274193548387;0,163978494623656;0,093542607030014;0;0,876288659793814;0,429177887649905;0,721649484536082;0,380813725855694;0;0,918918918918919;0,402683933933934;0,643768768768769;0,358905993249354;0;0,028125;0,007671875;0,00625;0,00802886631667449;0;0,465625;0,229625;0,384375;0,203741203913471;2,75;1;3,00833333333333;83,740625;43,8032986111111;33,4180451388889;25,3495011883427
"sim_11-4_10";0;0,509375;0,326125;0,4625;0,216633479371085;0;0,925373134328358;0,592798507462687;0,835820895522388;0,393590317274324;0;0,236559139784946;0,134005376344086;0,182795698924731;0,090201981867439;0;0,948979591836735;0,604538186408584;0,845360824742268;0,401581370558654;0;0,918918918918919;0,561569069069069;0,783783783783784;0,375078896529193;0;0,153125;0,07621875;0,1;0,0523529568423617;0;0,425;0,24990625;0,3484375;0,166533139494628;2,75;10;3,04861111111111;60,7569444444444;42,5864583333333;34,2636614583333;19,9440370250587
"sim_11-4_11";0;0,50625;0,35796875;0,465625;0,20195188154791;0;0,925373134328358;0,65205223880597;0,850746268656716;0,367474084649554;0;0,241935483870968;0,146102150537634;0,182795698924731;0,0839438770941518;0;0,959183673469388;0,666010940458658;0,865979381443299;0,375484169924287;0;0,918918918918919;0,615161411411411;0,783783783783784;0,349148751298554;0;0,165625;0,0926875;0,115625;0,0537055735529681;0;0,3875;0,26528125;0,34375;0,150140542801239;2,75;11;3,03298611111111;69,3878472222222;42,1467013888889;36,5673993055556;18,6105024207642
"sim_11-4_12";0;0,521875;0,369703125;0,471875;0,20012490149743;0;0,932835820895522;0,672089552238806;0,858208955223881;0,363641060382203;0;0,252688172043011;0,151854838709677;0,188172043010753;0,083649305886353;0;0,969072164948454;0,687238586156112;0,876919840100989;0,372173752500683;0;0,945945945945946;0,631978228228228;0,805555555555556;0,343504258409266;0;0,184375;0,098390625;0,11875;0,0551121813590712;0;0,40625;0,2713125;0,340625;0,147531164197764;2,75;12;3,03472222222222;71,7826388888889;42,8314236111111;37,560625;18,7543636315376
"sim_11-4_13";0;0,521875;0,354484375;0,471875;0,211154841617299;0;0,955223880597015;0,646380597014925;0,861940298507463;0,384522587651741;0;0,241935483870968;0,144193548387097;0,182795698924731;0,0874529014122705;0;0,979591836734694;0,660178308436777;0,877551020408163;0,392873323034522;0;0,972972972972973;0,609921171171171;0,810810810810811;0,364996527773814;0;0,18125;0,101453125;0,128125;0,0622150204408199;0;0,3875;0,25303125;0,33125;0,151283476584108;2,75;13;3,00173611111111;85,0027777777778;41,5324652777778;35,0188246527778;18,6879014605297
"sim_11-4_14";0;0,515625;0,36075;0,471875;0,208835966110261;0;0,947761194029851;0,658955223880597;0,865671641791045;0,381072832339065;0;0,236559139784946;0,145913978494624;0,185483870967742;0,0859269621481941;0;0,969072164948454;0,674577635177782;0,88659793814433;0,390303104218974;0;0,972972972972973;0,617638888888889;0,805555555555556;0,359361789289008;0;0,190625;0,10715625;0,134375;0,0635400199212707;0;0,40625;0,25359375;0,328125;0,147546461121182;2,75;14;3,05347222222222;71,6680555555556;41,3118055555556;35,4565347222222;18,1680619729948
"sim_11-4_15";0;0,525;0,3856875;0,4765625;0,19396500875961;0;0,955223880597015;0,701007462686567;0,865671641791045;0,352268994123005;0;0,241935483870968;0,158521505376344;0,193548387096774;0,0811738179299068;0;0,969072164948454;0,716844098464128;0,88659793814433;0,360400416659973;0;0,972972972972973;0,65917042042042;0,810810810810811;0,333652718229194;0;0,2;0,12009375;0,146875;0,0623510395087895;0;0,3875;0,26559375;0,3265625;0,134435423045919;2,75;15;3,05555555555556;68,3548611111111;41,4689236111111;36,462109375;16,5736234341405
"sim_11-4_16";0;0,51875;0,365484375;0,478125;0,208922342549369;0;0,955223880597015;0,670149253731343;0,880597014925373;0,382844479639805;0;0,236559139784946;0,145994623655914;0,188172043010753;0,0846960781918725;0;0,969072164948454;0,684553439932674;0,896907216494845;0,391375637319403;0;0,972222222222222;0,632075825825826;0,810810810810811;0,362831346213072;0;0,196875;0,1183125;0,15;0,0692003863236087;0;0,384375;0,247171875;0,31875;0,142172562754246;2,75;16;3,05277777777778;70,1319444444444;40,8003472222222;34,2229322916667;17,3202800769519
"sim_11-4_17";0;0,521875;0,364421875;0,48125;0,21111488737585;0;0,940298507462687;0,667164179104478;0,880597014925373;0,386270677240781;0;0,236559139784946;0,146317204301075;0,188172043010753;0,0859351391085371;0;0,969072164948454;0,681489585524932;0,896907216494845;0,394955330546736;0;0,945945945945946;0,629313063063063;0,810810810810811;0,365457464589878;0;0,20625;0,121765625;0,153125;0,0721060013444359;0;0,384375;0,24265625;0,3125;0,141398018427642;2,75;17;3,02465277777778;61,3767361111111;41,0618055555556;34,088296875;17,2610639665111
"sim_11-4_18";0;0,51875;0,3720625;0,48125;0,207066309430714;0;0,955223880597015;0,682537313432836;0,880597014925373;0,379752188533657;0;0,231182795698925;0,148387096774194;0,185483870967742;0,0839119678442209;0;0,979381443298969;0,69697980223017;0,896907216494845;0,387867630426604;0;0,945945945945946;0,644268018018018;0,833333333333333;0,360438286162275;0;0,21875;0,13065625;0,1625;0,0743126942795978;0;0,36875;0,24140625;0,30625;0,135228768542032;2,75;18;3,08993055555556;71,5006944444444;40,2192708333333;34,1112065972222;16,7999172072439
"sim_11-4_19";0;0,528125;0,37671875;0,484375;0,206655691589949;0;0,955223880597015;0,690783582089552;0,888059701492537;0,378715166733214;0;0,236559139784946;0,150456989247312;0,188172043010753;0,0837013480382103;0;0,989690721649485;0,705869976856722;0,907216494845361;0,387195448089628;0;0,945945945945946;0,6509496996997;0,837837837837838;0,358124784564635;0;0,215625;0,13359375;0,1671875;0,0748144362173511;0;0,36875;0,243125;0,309375;0,134084170201006;2,75;19;3,00451388888889;70,9385416666667;40,8128472222222;34,2081336805556;16,6256241999151
"sim_11-4_2";0;0,484375;0,26821875;0,409375;0,210124756833552;0;0,873134328358209;0,476753731343284;0,73134328358209;0,372752506586809;0;0,268817204301075;0,117983870967742;0,172043010752688;0,0939381967877949;0;0,88659793814433;0,485167788764991;0,742268041237113;0,379803547866217;0;0,837837837837838;0,454429429429429;0,675675675675676;0,357696557525359;0;0,05625;0,016796875;0,01875;0,0145750819785958;0;0,459375;0,251421875;0,38125;0,197189392003482;2,75;2;3,01319444444444;97,0274305555556;46,6269097222222;36,7017048611111;24,7244490371795
"sim_11-4_20";0;0,53125;0,403109375;0,484375;0,186268331505502;0;0,955223880597015;0,739291044776119;0,888059701492537;0,341215680541715;0;0,236559139784946;0,160913978494624;0,188172043010753;0,0760263197178091;0;0,979591836734694;0,757715653271618;0,917525773195876;0,349884852781216;0;0,945945945945946;0,690544294294294;0,833333333333333;0,320835244210818;0;0,234375;0,150484375;0,178125;0,0713903789210903;0;0,3625;0,252625;0,3;0,11795074521909;2,75;20;3,06111111111111;60,2638888888889;40,6765625;36,463421875;15,0205043755472
"sim_11-4_3";0;0,4875;0,285984375;0,421875;0,210128929649424;0;0,858208955223881;0,508134328358209;0,753731343283582;0,373240958288616;0;0,258064516129032;0,125940860215054;0,17741935483871;0,0938240763038771;0;0,887755102040816;0,518378392594151;0,762886597938144;0,381723141167687;0;0,864864864864865;0,480878378378378;0,694444444444444;0,354219696782519;0;0,071875;0,025515625;0,03125;0,0205309391540453;0;0,453125;0,26046875;0,3859375;0,19151935401743;2,75;3;3,08784722222222;85,8006944444444;45,8755208333333;37,1684791666667;23,8391839368691
"sim_11-4_4";0;0,509375;0,319921875;0,4375;0,202724996923784;0;0,902985074626866;0,570597014925373;0,779850746268657;0,361184050124545;0;0,241935483870968;0,139327956989247;0,182795698924731;0,0897399973034161;0;0,938144329896907;0,581938249526615;0,793814432989691;0,36854215580973;0;0,864864864864865;0,540645645645646;0,722222222222222;0,344659771194981;0;0,09375;0,03603125;0,04375;0,0245681729898214;0;0,45;0,283890625;0,3875;0,180045517406503;2,75;4;3,14340277777778;77,7965277777778;46,490625;38,2653107638889;21,4850485041295
"sim_11-4_5";0;0,496875;0,28453125;0,428125;0,216204398258498;0;0,888059701492537;0,510970149253731;0,76865671641791;0,387807144245932;0;0,231182795698925;0,121397849462366;0,17741935483871;0,093434567792536;0;0,928571428571429;0,520855249316221;0,783505154639175;0,395344207202663;0;0,891891891891892;0,484793543543544;0,712462462462462;0,370469771413985;0;0,11875;0,0390625;0,05;0,0314128920418379;0;0,434375;0,24546875;0,36875;0,186613468970472;2,75;5;3,08263888888889;91,8423611111111;42,9493055555556;33,5143454861111;21,5975680626546
"sim_11-4_6";0;0,5;0,325234375;0,44375;0,205903741223255;0;0,895522388059702;0,584701492537313;0,798507462686567;0,369936609211407;0;0,263440860215054;0,138306451612903;0,182795698924731;0,0889762724433355;0;0,918367346938776;0,596105617504734;0,814432989690722;0,377472824877336;0;0,918918918918919;0,554519519519519;0,756756756756757;0,353640991864256;0;0,115625;0,05196875;0,065625;0,0350336762565355;0;0,43125;0,273265625;0,3703125;0,173337824050225;2,75;6;3,15;75,6836805555556;44,5732638888889;37,5952604166667;21,2810046966869
"sim_11-4_7";0;0,509375;0,3134375;0,446875;0,213508175969985;0;0,917910447761194;0,564328358208955;0,805970149253731;0,384096499709185;0;0,236559139784946;0,132688172043011;0,182795698924731;0,0915046782221163;0;0,938144329896907;0,57528297917105;0,814432989690722;0,391777968612921;0;0,918918918918919;0,535334084084084;0,72972972972973;0,367187498432144;0;0,128125;0,056796875;0,071875;0,0405354365207656;0;0,425;0,256640625;0,3625;0,175253858828144;2,75;7;3,05451388888889;81,6430555555555;44,1185763888889;35,96940625;21,9620458887024
"sim_11-4_8";0;0,503125;0,32371875;0,45;0,212615710349387;0;0,902985074626866;0,586567164179104;0,82089552238806;0,385189641634831;0;0,231182795698925;0,134354838709677;0,182795698924731;0,0891215299503446;0;0,969072164948454;0,599619713864927;0,835051546391753;0,394075880583724;0;0,918918918918919;0,552015765765766;0,756756756756757;0,365004691753295;0;0,1375;0,065328125;0,084375;0,045006845231563;0;0,440625;0,258390625;0,359375;0,170132521109073;2,75;8;3,12326388888889;80,4875;43,2293402777778;35,377875;20,609438652118
"sim_11-4_9";0;0,5125;0,324984375;0,45;0,211183639311378;0;0,917910447761194;0,587313432835821;0,813432835820896;0,381549156593168;0;0,247311827956989;0,135994623655914;0,182795698924731;0,0893409711205166;0;0,938144329896907;0,599986850410267;0,824742268041237;0,389806256869775;0;0,891891891891892;0,553836336336336;0,756756756756757;0,361948148932001;0;0,1375;0,07075;0,09375;0,0474395856874932;0;0,4125;0,254234375;0,3484375;0,165451102620308;2,75;9;3,01944444444444;81,9378472222222;42,7428819444444;34,9112395833333;20,0947400773208
"sim_13-2_0";0;0,528125;0,39609375;0,4875;0,195547001183338;0;0,940298507462687;0,712761194029851;0,880597014925373;0,351706804593164;0;0,241935483870968;0,167956989247312;0,204301075268817;0,0838309871969322;0;0,959183673469388;0,720170944666526;0,88659793814433;0,355510296792097;0;0,945945945945946;0,693078078078078;0,861111111111111;0,343626699564479;0;0;0;0;0;0;0,528125;0,39609375;0,4875;0,195547001183338;6,5;0;3,06215277777778;80,8770833333333;40,0895833333333;34,4234704861111;14,9090583690553
"sim_13-2_10";0;0,546875;0,426234375;0,50625;0,189907052087057;0;0,985074626865672;0,777649253731343;0,925373134328358;0,346391303068194;0;0,236559139784946;0,173064516129032;0,204301075268817;0,0780231337250068;0;0,989795918367347;0,789153166421208;0,938775510204082;0,351858930358508;0;1;0,747177177177177;0,888888888888889;0,333902344916148;0;0,115625;0,062140625;0,06875;0,0302593893436671;0;0,475;0,36409375;0,434375;0,16270190334303;6,5;10;3,19722222222222;50,8118055555556;39,2368055555556;34,3936788194444;12,8872698919063
"sim_13-2_15";0;0,55;0,4318125;0,5125;0,189240964764437;0;0,985074626865672;0,790932835820896;0,940298507462687;0,346492424196759;0;0,247311827956989;0,173091397849462;0,204301075268817;0,0767870892056139;0;1;0,803561960866821;0,953871239217337;0,352113881585463;0;1;0,757571321321321;0,891891891891892;0,33306073337898;0;0,1375;0,085171875;0,096875;0,0396759277879997;0;0,4625;0,346640625;0,409375;0,152580316983839;6,5;15;3,03541666666667;45,8635416666667;39,1239583333333;33,7298142361111;12,8226433736323
"sim_13-2_15-2";0;0,5375;0,4103125;0,503125;0,199220174088417;0;0,977611940298508;0,747686567164179;0,917910447761194;0,362875079985537;0;0,252688172043011;0,167258064516129;0,204301075268817;0,0822966118192024;0;1;0,758750262991795;0,927835051546392;0,368197689629773;0;1;0,718314564564565;0,864864864864865;0,35079187581863;0;0,090625;0,04821875;0,05625;0,025751331715332;0;0,48125;0,36209375;0,44375;0,175997502029976;6,5;7,5;3,07152777777778;51,2993055555556;39,2470486111111;33,6299722222222;13,9070494058218
"sim_13-2_20";0;0,553125;0,4261875;0,5125;0,196929595803977;0;0,985074626865672;0,780783582089552;0,940298507462687;0,360695261991434;0;0,241935483870968;0,170725806451613;0,204301075268817;0,079768651291232;0;1;0,794313065432358;0,958762886597938;0,36698660697444;0;1;0,744992492492493;0,891891891891892;0,345360214958517;0;0,175;0,10196875;0,11875;0,0494694587364354;0;0,446875;0,32421875;0,390625;0,15054984219808;6,5;20;3,27708333333333;49,603125;39,0967013888889;33,539453125;13,3612778541774
"sim_13-2_25";0;0,55;0,431078125;0,51875;0,199041061818431;0;1;0,792313432835821;0,955223880597015;0,365508292549873;0;0,241935483870968;0,170833333333333;0,204301075268817;0,0800012794751244;0;1;0,805610666947191;0,969387755102041;0,37152698644602;0;1;0,757210960960961;0,916666666666667;0,350921743122269;0;0,2;0,120921875;0,140625;0,0583417245306946;0;0,44375;0,31015625;0,36875;0,144134478048275;6,5;25;3,07048611111111;59,2072916666667;39,1302083333333;33,4351388888889;13,5034502714676
"sim_13-2_25-2";0;0,540625;0,43215625;0,5078125;0,185520484023054;0;0,977611940298508;0,789701492537313;0,932835820895522;0,338697199970661;0;0,247311827956989;0,174569892473118;0,204301075268817;0,076036635956047;0;0,989795918367347;0,802210709025878;0,948453608247423;0,344232849444826;0;0,972972972972973;0,756587837837838;0,891891891891892;0,325465458440107;0;0,11875;0,075046875;0,084375;0,034547274883393;0;0,465625;0,357109375;0,41875;0,153860477802562;6,5;12,5;3,26597222222222;54,3059027777778;39,1277777777778;34,5296440972222;12,7545071357403
"sim_13-2_30";0;0,559375;0,4499375;0,521875;0,182143698620721;0;0,992537313432836;0,826007462686567;0,955223880597015;0,334090626143708;0;0,252688172043011;0,179005376344086;0,204301075268817;0,0736137843093245;0;1;0,840253524090048;0,979381443298969;0,339945507334546;0;1;0,788280780780781;0,916666666666667;0,320169817392656;0;0,21875;0,141171875;0,1609375;0,0595910983357724;0;0,4;0,308765625;0,35625;0,12607020566042;6,5;30;3,31944444444444;61,5236111111111;39,4763888888889;35,1723559027778;12,6223634522784
"sim_13-2_35";0;0,553125;0,438375;0,521875;0,195617358810099;0;0,992537313432836;0,80544776119403;0,962686567164179;0,359136301498701;0;0,252688172043011;0,173924731182796;0,204301075268817;0,0789509728728101;0;1;0,818802861350726;0,979381443298969;0,365114516517015;0;1;0,770086336336336;0,918918918918919;0,344138249606178;0;0,221875;0,147203125;0,171875;0,0670394480892401;0;0,390625;0,291171875;0,34375;0,130874236832318;6,5;35;3,06597222222222;49,9447916666667;38,8645833333333;33,4278628472222;12,8944843131126
"sim_13-2_35-2";0;0,540625;0,432015625;0,515625;0,192741462856346;0;0,985074626865672;0,790335820895522;0,940298507462687;0,352429848055669;0;0,247311827956989;0,173870967741935;0,204301075268817;0,0785520041401438;0;1;0,802108668209552;0,958762886597938;0,3577134823539;0;1;0,75914039039039;0,891891891891892;0,339914146839015;0;0,153125;0,09296875;0,1078125;0,0439790642824892;0;0,44375;0,339046875;0,403125;0,151850433801944;6,5;17,5;3,05520833333333;50,8954861111111;39,2430555555556;33,7869930555556;13,1613209054823
"sim_13-2_40";0;0,55;0,455375;0,525;0,180532216740966;0;1;0,838059701492537;0,970149253731343;0,332034876427242;0;0,241935483870968;0,179677419354839;0,204301075268817;0,072286838116532;0;1;0,851580580685883;0,979591836734694;0,337470784992117;0;1;0,802293543543544;0,918918918918919;0,318734223174257;0;0,24375;0,168515625;0,190625;0,06862278194956;0;0,36875;0,286859375;0,328125;0,114866535466535;6,5;40;3,19409722222222;59,3385416666667;39,4375;34,5858194444444;12,0411919386158
"sim_13-2_45-2";0;0,559375;0,439921875;0,51875;0,189112994342019;0;0,992537313432836;0,808097014925373;0,955223880597015;0,347062909142411;0;0,252688172043011;0,174677419354839;0,204301075268817;0,0763760618943501;0;1;0,820880496528508;0,969072164948454;0,352522865358481;0;1;0,774301801801802;0,918918918918919;0,334126621318745;0;0,2;0,1159375;0,1328125;0,0520513930538292;0;0,446875;0,323984375;0,378125;0,140157457520022;6,5;22,5;3,19131944444444;54,7263888888889;39,1196180555556;33,915984375;12,65391292878
"sim_13-2_5";0;0,5375;0,402109375;0,5;0,201634324709334;0;0,970149253731343;0,729701492537313;0,902985074626866;0,365815999559394;0;0,252688172043011;0,166102150537634;0,204301075268817;0,0841339303822903;0;0,979381443298969;0,738743951188723;0,917525773195876;0,370502658248812;0;0,972972972972973;0,705728228228228;0,864864864864865;0,355497379450199;0;0,071875;0,0343125;0,0375;0,0198829607804518;0;0,49375;0,367796875;0,453125;0,184757794406159;6,5;5;3,08472222222222;54,1743055555556;39,5972222222222;33,5996996527778;14,5616264237035
"sim_13-2_5-2";0;0,525;0,418234375;0,496875;0,183195131852368;0;0,962686567164179;0,757014925373134;0,895522388059702;0,331529317090826;0;0,252688172043011;0,174166666666667;0,204301075268817;0,0772532813408269;0;0,989690721649485;0,766653166421208;0,907216494845361;0,33622682381646;0;0,972972972972973;0,731467717717718;0,861111111111111;0,321360187303304;0;0,046875;0,018828125;0,01875;0,0110870629308006;0;0,509375;0,39940625;0,471875;0,175089540422936;6,5;2,5;3,22048611111111;60,61875;39,5190972222222;35,1791805555556;13,6272700393817
"sim_13-2_50";0;0,565625;0,48765625;0,528125;0,14444159542748;0;1;0,89455223880597;0,970149253731343;0,264550558134496;0;0,274193548387097;0,194516129032258;0,209677419354839;0,0594124192212108;0;1;0,908019145802651;0,989690721649485;0,268656181075038;0;1;0,858892642642643;0,918918918918919;0,255007577057173;0;0,278125;0,201328125;0,2171875;0,062614089884945;0;0,3625;0,286328125;0,3078125;0,0870391429855999;6,5;50;3,43645833333333;67,8697916666667;39,3038194444444;36,9327256944444;10,2126657464243
"sim_13-2_55-2";0;0,55;0,461203125;0,51875;0,166879722016219;0;0,992537313432836;0,847686567164179;0,955223880597015;0,306430506521795;0;0,247311827956989;0,182768817204301;0,204301075268817;0,0675140051355249;0;1;0,861145066273932;0,969387755102041;0,311205681377154;0;1;0,81213963963964;0,916666666666667;0,295276842348896;0;0,2125;0,138375;0,1546875;0,0527343566792263;0;0,409375;0,322828125;0,3625;0,118003055118058;6,5;27,5;3,33680555555556;49,5951388888889;39,5842013888889;35,6335138888889;11,2460074753043
"sim_13-2_65-2";0;0,55;0,4555;0,521875;0,176828943299569;0;1;0,83794776119403;0,962686567164179;0,325005535754281;0;0,247311827956989;0,17997311827957;0,204301075268817;0,0711987638185219;0;1;0,85206448558805;0,979381443298969;0,330449141597938;0;1;0,800574324324324;0,918918918918919;0,311942078753397;0;0,2125;0,148671875;0,16875;0,0603211912300848;0;0,41875;0,306828125;0,346875;0,120397392429732;6,5;32,5;3,22708333333333;60,7708333333333;39,1899305555556;34,9358819444444;12,1369919227622
"sim_13-2_75-2";0;0,5625;0,4545625;0,521875;0,180304467077191;0;0,992537313432836;0,83410447761194;0,962686567164179;0,330624910890558;0;0,252688172043011;0,181129032258065;0,204301075268817;0,07306237711827;0;1;0,846958236903009;0,979381443298969;0,335728976541627;0;1;0,800097597597598;0,918918918918919;0,318510669977801;0;0,246875;0,16053125;0,18125;0,0665994667266855;0;0,39375;0,29403125;0,3375;0,118428962199395;6,5;37,5;3,04236111111111;73,0295138888889;39,4192708333333;34,8147916666667;12,602628748513
"sim_13-2_85-2";0;0,55625;0,4828125;0,528125;0,147961706050202;0;1;0,887462686567164;0,970149253731343;0,27141900180843;0;0,252688172043011;0,191290322580645;0,206989247311828;0,060882147219685;0;1;0,900921523248475;0,989690721649485;0,275504509213276;0;1;0,851794294294294;0,918918918918919;0,262267762389552;0;0,253125;0,183140625;0,2;0,0587546920738064;0;0,375;0,299671875;0,325;0,093550036692592;6,5;42,5;3,13333333333333;66,8461805555555;39,2142361111111;36,4947534722222;10,3893212388093
"sim_15-2_0";0;0,521875;0,37490625;0,4953125;0,216864385157953;0;0,970149253731343;0,678955223880597;0,895522388059702;0,392475524705811;0;0,236559139784946;0,155860215053763;0,204301075268817;0,0909238101785901;0;0,969072164948454;0,685859457184936;0,907216494845361;0,396628193728448;0;1;0,660664414414414;0,864864864864865;0,383651499603759;0;0;0;0;0;0;0,521875;0,37490625;0,4953125;0,216864385157953;7,5;0;3,07951388888889;54,1680555555556;38,8586805555556;31,5504045138889;15,3428446586423
"sim_15-2_10";0;0,5375;0,395078125;0,509375;0,216501010186252;0;0,977611940298508;0,723358208955224;0,932835820895522;0,396175645594396;0;0,241935483870968;0,158575268817204;0,201612903225806;0,0877749200799749;0;0,989795918367347;0,733534083736587;0,948453608247423;0,40172377907164;0;0,972972972972973;0,696478978978979;0,891891891891892;0,382800990512318;0;0,103125;0,05459375;0,065625;0,0319686677981967;0;0,484375;0,340484375;0,4375;0,186938359386282;7,5;10;3,00069444444444;50,3829861111111;39,3256944444444;31,7383715277778;14,8215381312289
